ID,Year,Month,Total,Route,Count,Start_City,Start_Lat,Start_Long,End_City,End_Lat,End_Long
201205,2012,5,21776,Other Ways,61,Other,42.0,-4.0,Santiago,42.88,-8.546
201206,2012,6,25517,Other Ways,77,Other,42.0,-4.0,Santiago,42.88,-8.546
201207,2012,7,32818,Other Ways,86,Other,42.0,-4.0,Santiago,42.88,-8.546
201208,2012,8,41096,Other Ways,92,Other,42.0,-4.0,Santiago,42.88,-8.546
201209,2012,9,27321,Other Ways,52,Other,42.0,-4.0,Santiago,42.88,-8.546
201210,2012,10,18091,Other Ways,27,Other,42.0,-4.0,Santiago,42.88,-8.546
201211,2012,11,4170,Other Ways,14,Other,42.0,-4.0,Santiago,42.88,-8.546
201212,2012,12,1483,Other Ways,9,Other,42.0,-4.0,Santiago,42.88,-8.546
201301,2013,1,806,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201302,2013,2,1382,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201303,2013,3,7228,Other Ways,11,Other,42.0,-4.0,Santiago,42.88,-8.546
201304,2013,4,11532,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
201305,2013,5,25205,Other Ways,69,Other,42.0,-4.0,Santiago,42.88,-8.546
201306,2013,6,29374,Other Ways,56,Other,42.0,-4.0,Santiago,42.88,-8.546
201307,2013,7,36559,Other Ways,100,Other,42.0,-4.0,Santiago,42.88,-8.546
201308,2013,8,46726,Other Ways,48,Other,42.0,-4.0,Santiago,42.88,-8.546
201309,2013,9,30894,Other Ways,67,Other,42.0,-4.0,Santiago,42.88,-8.546
201310,2013,10,19607,Other Ways,36,Other,42.0,-4.0,Santiago,42.88,-8.546
201311,2013,11,4907,Other Ways,32,Other,42.0,-4.0,Santiago,42.88,-8.546
201312,2013,12,1659,Other Ways,9,Other,42.0,-4.0,Santiago,42.88,-8.546
201401,2014,1,906,Other Ways,2,Other,42.0,-4.0,Santiago,42.88,-8.546
201402,2014,2,970,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
201403,2014,3,3150,Other Ways,8,Other,42.0,-4.0,Santiago,42.88,-8.546
201404,2014,4,17347,Other Ways,17,Other,42.0,-4.0,Santiago,42.88,-8.546
201405,2014,5,27354,Other Ways,120,Other,42.0,-4.0,Santiago,42.88,-8.546
201406,2014,6,33021,Other Ways,76,Other,42.0,-4.0,Santiago,42.88,-8.546
201407,2014,7,39581,Other Ways,74,Other,42.0,-4.0,Santiago,42.88,-8.546
201408,2014,8,51218,Other Ways,226,Other,42.0,-4.0,Santiago,42.88,-8.546
201409,2014,9,34457,Other Ways,72,Other,42.0,-4.0,Santiago,42.88,-8.546
201410,2014,10,23205,Other Ways,66,Other,42.0,-4.0,Santiago,42.88,-8.546
201411,2014,11,4803,Other Ways,43,Other,42.0,-4.0,Santiago,42.88,-8.546
201412,2014,12,1870,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
201501,2015,1,1217,Other Ways,17,Other,42.0,-4.0,Santiago,42.88,-8.546
201502,2015,2,1544,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201503,2015,3,5080,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
201504,2015,4,17721,Other Ways,27,Other,42.0,-4.0,Santiago,42.88,-8.546
201505,2015,5,31076,Other Ways,75,Other,42.0,-4.0,Santiago,42.88,-8.546
201506,2015,6,35923,Other Ways,79,Other,42.0,-4.0,Santiago,42.88,-8.546
201507,2015,7,44794,Other Ways,70,Other,42.0,-4.0,Santiago,42.88,-8.546
201508,2015,8,54794,Other Ways,132,Other,42.0,-4.0,Santiago,42.88,-8.546
201509,2015,9,37429,Other Ways,62,Other,42.0,-4.0,Santiago,42.88,-8.546
201510,2015,10,25576,Other Ways,59,Other,42.0,-4.0,Santiago,42.88,-8.546
201511,2015,11,5228,Other Ways,27,Other,42.0,-4.0,Santiago,42.88,-8.546
201512,2015,12,2062,Other Ways,16,Other,42.0,-4.0,Santiago,42.88,-8.546
201601,2016,1,1304,Other Ways,3,Other,42.0,-4.0,Santiago,42.88,-8.546
201602,2016,2,1733,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
201603,2016,3,11067,Other Ways,29,Other,42.0,-4.0,Santiago,42.88,-8.546
201604,2016,4,15100,Other Ways,19,Other,42.0,-4.0,Santiago,42.88,-8.546
201605,2016,5,32776,Other Ways,72,Other,42.0,-4.0,Santiago,42.88,-8.546
201606,2016,6,39070,Other Ways,109,Other,42.0,-4.0,Santiago,42.88,-8.546
201607,2016,7,45471,Other Ways,148,Other,42.0,-4.0,Santiago,42.88,-8.546
201608,2016,8,53704,Other Ways,163,Other,42.0,-4.0,Santiago,42.88,-8.546
201609,2016,9,40149,Other Ways,65,Other,42.0,-4.0,Santiago,42.88,-8.546
201610,2016,10,28222,Other Ways,53,Other,42.0,-4.0,Santiago,42.88,-8.546
201611,2016,11,6394,Other Ways,40,Other,42.0,-4.0,Santiago,42.88,-8.546
201612,2016,12,2864,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
201701,2017,1,1354,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
201702,2017,2,1696,Other Ways,12,Other,42.0,-4.0,Santiago,42.88,-8.546
201703,2017,3,5176,Other Ways,11,Other,42.0,-4.0,Santiago,42.88,-8.546
201704,2017,4,26925,Other Ways,50,Other,42.0,-4.0,Santiago,42.88,-8.546
201705,2017,5,35347,Other Ways,121,Other,42.0,-4.0,Santiago,42.88,-8.546
201706,2017,6,41619,Other Ways,263,Other,42.0,-4.0,Santiago,42.88,-8.546
201707,2017,7,47470,Other Ways,167,Other,42.0,-4.0,Santiago,42.88,-8.546
201708,2017,8,57680,Other Ways,129,Other,42.0,-4.0,Santiago,42.88,-8.546
201709,2017,9,42189,Other Ways,105,Other,42.0,-4.0,Santiago,42.88,-8.546
201710,2017,10,31341,Other Ways,105,Other,42.0,-4.0,Santiago,42.88,-8.546
201711,2017,11,7346,Other Ways,38,Other,42.0,-4.0,Santiago,42.88,-8.546
201712,2017,12,2893,Other Ways,76,Other,42.0,-4.0,Santiago,42.88,-8.546
201801,2018,1,1627,Other Ways,15,Other,42.0,-4.0,Santiago,42.88,-8.546
201802,2018,2,2181,Other Ways,10,Other,42.0,-4.0,Santiago,42.88,-8.546
201803,2018,3,11056,Other Ways,47,Other,42.0,-4.0,Santiago,42.88,-8.546
201804,2018,4,22068,Other Ways,66,Other,42.0,-4.0,Santiago,42.88,-8.546
201805,2018,5,40665,Other Ways,2878,Other,42.0,-4.0,Santiago,42.88,-8.546
201806,2018,6,45685,Other Ways,163,Other,42.0,-4.0,Santiago,42.88,-8.546
201807,2018,7,50867,Other Ways,233,Other,42.0,-4.0,Santiago,42.88,-8.546
201808,2018,8,60415,Other Ways,119,Other,42.0,-4.0,Santiago,42.88,-8.546
201809,2018,9,47006,Other Ways,94,Other,42.0,-4.0,Santiago,42.88,-8.546
201810,2018,10,35602,Other Ways,107,Other,42.0,-4.0,Santiago,42.88,-8.546
201811,2018,11,7651,Other Ways,48,Other,42.0,-4.0,Santiago,42.88,-8.546
201812,2018,12,2553,Other Ways,34,Other,42.0,-4.0,Santiago,42.88,-8.546
201901,2019,1,1651,Other Ways,16,Other,42.0,-4.0,Santiago,42.88,-8.546
201902,2019,2,2119,Other Ways,14,Other,42.0,-4.0,Santiago,42.88,-8.546
201903,2019,3,7474,Other Ways,45,Other,42.0,-4.0,Santiago,42.88,-8.546
201904,2019,4,31722,Other Ways,143,Other,42.0,-4.0,Santiago,42.88,-8.546
201905,2019,5,46673,Other Ways,371,Other,42.0,-4.0,Santiago,42.88,-8.546
201906,2019,6,49058,Other Ways,182,Other,42.0,-4.0,Santiago,42.88,-8.546
201907,2019,7,53319,Other Ways,281,Other,42.0,-4.0,Santiago,42.88,-8.546
201908,2019,8,62814,Other Ways,179,Other,42.0,-4.0,Santiago,42.88,-8.546
201909,2019,9,45653,Other Ways,119,Other,42.0,-4.0,Santiago,42.88,-8.546
201910,2019,10,36118,Other Ways,242,Other,42.0,-4.0,Santiago,42.88,-8.546
201911,2019,11,8274,Other Ways,96,Other,42.0,-4.0,Santiago,42.88,-8.546
201912,2019,12,2710,Other Ways,41,Other,42.0,-4.0,Santiago,42.88,-8.546
202001,2020,1,2001,Other Ways,39,Other,42.0,-4.0,Santiago,42.88,-8.546
202002,2020,2,3076,Other Ways,50,Other,42.0,-4.0,Santiago,42.88,-8.546
202003,2020,3,1948,Other Ways,4,Other,42.0,-4.0,Santiago,42.88,-8.546
202006,2020,6,12,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
202007,2020,7,9752,Other Ways,91,Other,42.0,-4.0,Santiago,42.88,-8.546
202008,2020,8,19812,Other Ways,254,Other,42.0,-4.0,Santiago,42.88,-8.546
202009,2020,9,10441,Other Ways,177,Other,42.0,-4.0,Santiago,42.88,-8.546
202010,2020,10,6418,Other Ways,94,Other,42.0,-4.0,Santiago,42.88,-8.546
202011,2020,11,585,Other Ways,13,Other,42.0,-4.0,Santiago,42.88,-8.546
202012,2020,12,99,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
202101,2021,1,60,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
202102,2021,2,14,Other Ways,0,Other,42.0,-4.0,Santiago,42.88,-8.546
202103,2021,3,194,Other Ways,5,Other,42.0,-4.0,Santiago,42.88,-8.546
202104,2021,4,1024,Other Ways,21,Other,42.0,-4.0,Santiago,42.88,-8.546
202105,2021,5,4295,Other Ways,65,Other,42.0,-4.0,Santiago,42.88,-8.546
202106,2021,6,14824,Other Ways,317,Other,42.0,-4.0,Santiago,42.88,-8.546
202107,2021,7,33963,Other Ways,393,Other,42.0,-4.0,Santiago,42.88,-8.546
202108,2021,8,43575,Other Ways,607,Other,42.0,-4.0,Santiago,42.88,-8.546
202109,2021,9,37463,Other Ways,772,Other,42.0,-4.0,Santiago,42.88,-8.546
202110,2021,10,31170,Other Ways,554,Other,42.0,-4.0,Santiago,42.88,-8.546
202111,2021,11,9094,Other Ways,237,Other,42.0,-4.0,Santiago,42.88,-8.546
202112,2021,12,1193,Other Ways,28,Other,42.0,-4.0,Santiago,42.88,-8.546
202201,2022,1,1617,Other Ways,86,Other,42.0,-4.0,Santiago,42.88,-8.546
202202,2022,2,2034,Other Ways,59,Other,42.0,-4.0,Santiago,42.88,-8.546
202203,2022,3,7389,Other Ways,153,Other,42.0,-4.0,Santiago,42.88,-8.546
202204,2022,4,34283,Other Ways,531,Other,42.0,-4.0,Santiago,42.88,-8.546
202205,2022,5,48254,Other Ways,574,Other,42.0,-4.0,Santiago,42.88,-8.546
202206,2022,6,58012,Other Ways,1345,Other,42.0,-4.0,Santiago,42.88,-8.546
202207,2022,7,67374,Other Ways,1170,Other,42.0,-4.0,Santiago,42.88,-8.546
202208,2022,8,85842,Other Ways,2014,Other,42.0,-4.0,Santiago,42.88,-8.546
202209,2022,9,66196,Other Ways,1604,Other,42.0,-4.0,Santiago,42.88,-8.546
202210,2022,10,51356,Other Ways,856,Other,42.0,-4.0,Santiago,42.88,-8.546
200401,2004,1,643,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200402,2004,2,1401,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200403,2004,3,3105,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200404,2004,4,15554,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200405,2004,5,16860,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200406,2004,6,19295,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200407,2004,7,31891,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200408,2004,8,45601,Muxia-Finisterre,247,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200409,2004,9,22752,Muxia-Finisterre,10,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200410,2004,10,14556,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200411,2004,11,4410,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200412,2004,12,3802,Muxia-Finisterre,12,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200501,2005,1,269,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200502,2005,2,565,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200503,2005,3,3121,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200504,2005,4,3307,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200505,2005,5,9310,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200506,2005,6,12619,Muxia-Finisterre,11,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200507,2005,7,18804,Muxia-Finisterre,49,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200508,2005,8,24831,Muxia-Finisterre,27,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200509,2005,9,12168,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200510,2005,10,6873,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200511,2005,11,1388,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200512,2005,12,668,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200601,2006,1,324,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200602,2006,2,351,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200603,2006,3,1096,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200604,2006,4,7451,Muxia-Finisterre,11,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200605,2006,5,10147,Muxia-Finisterre,34,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200606,2006,6,13011,Muxia-Finisterre,5,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200607,2006,7,18720,Muxia-Finisterre,33,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200608,2006,8,26183,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200609,2006,9,13470,Muxia-Finisterre,24,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200610,2006,10,7700,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200611,2006,11,1755,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200612,2006,12,848,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200701,2007,1,350,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200702,2007,2,665,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200703,2007,3,1680,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200704,2007,4,8115,Muxia-Finisterre,19,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200705,2007,5,12924,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200706,2007,6,15182,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200707,2007,7,20156,Muxia-Finisterre,76,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200708,2007,8,27289,Muxia-Finisterre,30,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200709,2007,9,15282,Muxia-Finisterre,30,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200710,2007,10,9443,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200711,2007,11,2496,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200712,2007,12,795,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200801,2008,1,306,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200802,2008,2,703,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200803,2008,3,5327,Muxia-Finisterre,37,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200804,2008,4,5648,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200805,2008,5,16001,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200806,2008,6,15904,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200807,2008,7,21066,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200808,2008,8,29996,Muxia-Finisterre,21,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200809,2008,9,17378,Muxia-Finisterre,16,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200810,2008,10,9878,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200811,2008,11,2309,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200812,2008,12,1085,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200901,2009,1,523,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200902,2009,2,698,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200903,2009,3,1850,Muxia-Finisterre,10,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200904,2009,4,10316,Muxia-Finisterre,16,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200905,2009,5,16498,Muxia-Finisterre,5,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200906,2009,6,19354,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200907,2009,7,26752,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200908,2009,8,35546,Muxia-Finisterre,14,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200909,2009,9,20623,Muxia-Finisterre,13,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200910,2009,10,11731,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200911,2009,11,2353,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
200912,2009,12,1010,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201001,2010,1,1188,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201002,2010,2,1640,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201003,2010,3,5883,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201004,2010,4,19587,Muxia-Finisterre,28,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201005,2010,5,28846,Muxia-Finisterre,121,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201006,2010,6,33756,Muxia-Finisterre,26,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201007,2010,7,42466,Muxia-Finisterre,114,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201008,2010,8,61534,Muxia-Finisterre,1346,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201009,2010,9,36848,Muxia-Finisterre,33,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201010,2010,10,26598,Muxia-Finisterre,79,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201011,2010,11,8075,Muxia-Finisterre,19,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201012,2010,12,5967,Muxia-Finisterre,23,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201101,2011,1,644,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201102,2011,2,820,Muxia-Finisterre,2,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201103,2011,3,3023,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201104,2011,4,14154,Muxia-Finisterre,11,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201105,2011,5,19805,Muxia-Finisterre,25,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201106,2011,6,25239,Muxia-Finisterre,25,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201107,2011,7,30842,Muxia-Finisterre,28,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201108,2011,8,41489,Muxia-Finisterre,47,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201109,2011,9,26023,Muxia-Finisterre,38,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201110,2011,10,16243,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201111,2011,11,3591,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201112,2011,12,1498,Muxia-Finisterre,3,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201201,2012,1,872,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201202,2012,2,1305,Muxia-Finisterre,0,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201203,2012,3,3260,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201204,2012,4,14749,Muxia-Finisterre,27,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201205,2012,5,21776,Muxia-Finisterre,47,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201206,2012,6,25517,Muxia-Finisterre,44,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201207,2012,7,32818,Muxia-Finisterre,95,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201208,2012,8,41096,Muxia-Finisterre,120,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201209,2012,9,27321,Muxia-Finisterre,36,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201210,2012,10,18091,Muxia-Finisterre,17,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201211,2012,11,4170,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201212,2012,12,1483,Muxia-Finisterre,18,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201301,2013,1,806,Muxia-Finisterre,5,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201302,2013,2,1382,Muxia-Finisterre,4,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201303,2013,3,7228,Muxia-Finisterre,28,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201304,2013,4,11532,Muxia-Finisterre,33,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201305,2013,5,25205,Muxia-Finisterre,25,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201306,2013,6,29374,Muxia-Finisterre,47,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201307,2013,7,36559,Muxia-Finisterre,126,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201308,2013,8,46726,Muxia-Finisterre,96,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201309,2013,9,30894,Muxia-Finisterre,48,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201310,2013,10,19607,Muxia-Finisterre,27,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201311,2013,11,4907,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201312,2013,12,1659,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201401,2014,1,906,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201402,2014,2,970,Muxia-Finisterre,1,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201403,2014,3,3150,Muxia-Finisterre,10,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201404,2014,4,17347,Muxia-Finisterre,29,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201405,2014,5,27354,Muxia-Finisterre,79,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201406,2014,6,33021,Muxia-Finisterre,94,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201407,2014,7,39581,Muxia-Finisterre,188,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201408,2014,8,51218,Muxia-Finisterre,87,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201409,2014,9,34457,Muxia-Finisterre,96,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201410,2014,10,23205,Muxia-Finisterre,51,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201411,2014,11,4803,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201412,2014,12,1870,Muxia-Finisterre,7,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201501,2015,1,1217,Muxia-Finisterre,9,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201502,2015,2,1544,Muxia-Finisterre,6,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201503,2015,3,5080,Muxia-Finisterre,33,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201504,2015,4,17721,Muxia-Finisterre,30,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201505,2015,5,31076,Muxia-Finisterre,92,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201506,2015,6,35923,Muxia-Finisterre,173,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201507,2015,7,44794,Muxia-Finisterre,53,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201508,2015,8,54794,Muxia-Finisterre,188,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201509,2015,9,37429,Muxia-Finisterre,90,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201510,2015,10,25576,Muxia-Finisterre,59,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201511,2015,11,5228,Muxia-Finisterre,12,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201512,2015,12,2062,Muxia-Finisterre,13,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201601,2016,1,1304,Muxia-Finisterre,8,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201602,2016,2,1733,Muxia-Finisterre,5,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201603,2016,3,11067,Muxia-Finisterre,15,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201604,2016,4,15100,Muxia-Finisterre,10,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201605,2016,5,32776,Muxia-Finisterre,87,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201606,2016,6,39070,Muxia-Finisterre,103,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201607,2016,7,45471,Muxia-Finisterre,73,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201608,2016,8,53704,Muxia-Finisterre,245,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201609,2016,9,40149,Muxia-Finisterre,135,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201610,2016,10,28222,Muxia-Finisterre,61,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201611,2016,11,6394,Muxia-Finisterre,16,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201612,2016,12,2864,Muxia-Finisterre,12,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201701,2017,1,1354,Muxia-Finisterre,13,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
201702,2017,2,1696,Muxia-Finisterre,10,Finisterre,42.909,-9.261,Santiago,42.88,-8.546
